lag_1,lag_2,lag_3,lag_4,lag_96,rolling_std_4,bot_score
0.716957,0.723709,0.712176,0.721843,0.844457,0.00693170460036351,0.727746
0.727746,0.716957,0.723709,0.712176,0.833075,0.005602101093937982,0.716
0.716,0.727746,0.716957,0.723709,0.841589,0.12106903483653461,0.962138
0.962138,0.716,0.727746,0.716957,0.847112,0.12339593165193907,0.899435
0.899435,0.962138,0.716,0.727746,0.823227,0.10534713299848271,0.886825
0.886825,0.899435,0.962138,0.716,0.80699,0.039707865102520785,0.871772
0.871772,0.886825,0.899435,0.962138,0.822423,0.012072897839789296,0.877553
0.877553,0.871772,0.886825,0.899435,0.824729,0.012192519468919865,0.85772
0.85772,0.877553,0.871772,0.886825,0.816322,0.008816509981278944,0.863228
0.863228,0.85772,0.877553,0.871772,0.812179,0.008430975521847484,0.863972
0.863972,0.863228,0.85772,0.877553,0.827005,0.005301985123516694,0.852621
0.852621,0.863972,0.863228,0.85772,0.819797,0.009989364577722619,0.842863
0.842863,0.852621,0.863972,0.863228,0.817931,0.00960217178125139,0.844715
0.844715,0.842863,0.852621,0.863972,0.801041,0.008535718579396952,0.831907
0.831907,0.844715,0.842863,0.852621,0.807065,0.008221936688923315,0.827886
0.827886,0.831907,0.844715,0.842863,0.824244,0.007337721013139151,0.83177
0.83177,0.827886,0.831907,0.844715,0.823363,0.0022552984096710802,0.83306
0.83306,0.83177,0.827886,0.831907,0.803211,0.005137711682581154,0.840192
0.840192,0.83306,0.83177,0.827886,0.822119,0.006281840408404415,0.845155
0.845155,0.840192,0.83306,0.83177,0.799554,0.008518443221426234,0.825624
0.825624,0.845155,0.840192,0.83306,0.795639,0.008481473825344036,0.833394
0.833394,0.825624,0.845155,0.840192,0.794455,0.010474877198961794,0.821269
0.821269,0.833394,0.825624,0.845155,0.783256,0.005601980512877898,0.831755
0.831755,0.821269,0.833394,0.825624,0.802088,0.005685543128555425,0.825078
0.825078,0.831755,0.821269,0.833394,0.792391,0.006016388423852294,0.83438
0.83438,0.825078,0.831755,0.821269,0.774697,0.005924672895330515,0.821512
0.821512,0.83438,0.825078,0.831755,0.801481,0.005424527529348919,0.826975
0.826975,0.821512,0.83438,0.825078,0.803666,0.0103275617120724,0.845382
0.845382,0.826975,0.821512,0.83438,0.801162,0.01041726446417983,0.835412
0.835412,0.845382,0.826975,0.821512,0.794182,0.007689594197138376,0.832742
0.832742,0.835412,0.845382,0.826975,0.801269,0.008143119933416114,0.849965
0.849965,0.832742,0.835412,0.845382,0.803059,0.010012889805146146,0.852484
0.852484,0.849965,0.832742,0.835412,0.812513,0.009123466537817058,0.850071
0.850071,0.852484,0.849965,0.832742,0.78403,0.0018190774905619354,0.853637
0.853637,0.850071,0.852484,0.849965,0.832833,0.010220079496592559,0.872287
0.872287,0.853637,0.850071,0.852484,0.842438,0.012821702964765404,0.875338
0.875338,0.872287,0.853637,0.850071,0.826808,0.011078865235965235,0.878175
0.878175,0.875338,0.872287,0.853637,0.807581,0.01574152782451594,0.844153
0.844153,0.878175,0.875338,0.872287,0.821664,0.015468359684638226,0.863274
0.863274,0.844153,0.878175,0.875338,0.805624,0.01412951018259327,0.866658
0.866658,0.863274,0.844153,0.878175,0.819039,0.012236543112061255,0.843667
0.843667,0.866658,0.863274,0.844153,0.817612,0.011444681628745063,0.847234
0.847234,0.843667,0.866658,0.863274,0.812164,0.01556572791958892,0.876203
0.876203,0.847234,0.843667,0.866658,0.813151,0.014971527184960204,0.862591
0.862591,0.876203,0.847234,0.843667,0.825412,0.013978815743235767,0.847127
0.847127,0.862591,0.876203,0.847234,0.820374,0.012400642779039236,0.854851
0.854851,0.847127,0.862591,0.876203,0.823728,0.006933173702088819,0.860588
0.860588,0.854851,0.847127,0.862591,0.816444,0.006614754940031179,0.846885
0.846885,0.860588,0.854851,0.847127,0.813151,0.008726609975624544,0.867462
0.867462,0.846885,0.860588,0.854851,0.795578,0.009040892263303953,0.852454
0.852454,0.867462,0.846885,0.860588,0.801132,0.01002456326563258,0.865595
0.865595,0.852454,0.867462,0.846885,0.795077,0.007046775497819699,0.85734
0.85734,0.865595,0.852454,0.867462,0.802376,0.023060280287036414,0.90329
0.90329,0.85734,0.865595,0.852454,0.772193,0.02188174766024603,0.857659
0.857659,0.90329,0.85734,0.865595,0.7762,0.02174285744024191,0.867553
0.867553,0.857659,0.90329,0.85734,0.771784,0.02099399470285134,0.861119
0.861119,0.867553,0.857659,0.90329,0.769902,0.00629355174629859,0.85256
0.85256,0.861119,0.867553,0.857659,0.75585,0.008379461612578064,0.849009
0.849009,0.85256,0.861119,0.867553,0.765061,0.008086863230985765,0.866809
0.866809,0.849009,0.85256,0.861119,0.752603,0.008440406960962677,0.849176
0.849176,0.866809,0.849009,0.85256,0.764409,0.008494619409759803,0.858099
0.858099,0.849176,0.866809,0.849009,0.750129,0.00930166430896469,0.846247
0.846247,0.858099,0.849176,0.866809,0.765167,0.007553031025135933,0.862424
0.862424,0.846247,0.858099,0.849176,0.778309,0.011764597641511722,0.836444
0.836444,0.862424,0.846247,0.858099,0.777398,0.011933171148804426,0.837855
0.837855,0.836444,0.862424,0.846247,0.753012,0.022753107751103296,0.806823
0.806823,0.837855,0.836444,0.862424,0.776488,0.016060827728772646,0.841634
0.841634,0.806823,0.837855,0.836444,0.772846,0.019354881578471348,0.851695
0.851695,0.841634,0.806823,0.837855,0.779614,0.02474697364662307,0.864548
0.864548,0.851695,0.841634,0.806823,0.775228,0.009665784030106959,0.85731
0.85731,0.864548,0.851695,0.841634,0.773893,0.006704311218661698,0.84954
0.84954,0.85731,0.864548,0.851695,0.759795,0.016896826556092228,0.82564
0.82564,0.84954,0.85731,0.864548,0.791587,0.01430596689904789,0.834563
0.834563,0.82564,0.84954,0.85731,0.815397,0.012884551900110513,0.819995
0.819995,0.834563,0.82564,0.84954,0.860299,0.0060490587146514495,0.825154
0.825154,0.819995,0.834563,0.82564,0.846095,0.008767238233900718,0.839297
0.839297,0.825154,0.819995,0.834563,0.841862,0.008622515603540585,0.822574
0.822574,0.839297,0.825154,0.819995,0.837006,0.018803609996929527,0.794394
0.794394,0.822574,0.839297,0.825154,0.837415,0.01935194234867985,0.829919
0.829919,0.794394,0.822574,0.839297,0.804228,0.023988097192495925,0.85256
0.85256,0.829919,0.794394,0.822574,0.79708,0.029149966613759685,0.858888
0.858888,0.85256,0.829919,0.794394,0.781405,0.01277208522194584,0.8413
0.8413,0.858888,0.85256,0.829919,0.780418,0.01379369633806133,0.827476
0.827476,0.8413,0.858888,0.85256,0.766063,0.01650610807145768,0.821846
0.821846,0.827476,0.8413,0.858888,0.763362,0.008313166905576245,0.833242
0.833242,0.821846,0.827476,0.8413,0.749901,0.016773965370477296,0.859753
0.859753,0.833242,0.821846,0.827476,0.751009,0.017212106715428846,0.851558
0.851558,0.859753,0.833242,0.821846,0.748065,0.011083190891314489,0.848357
0.848357,0.851558,0.859753,0.833242,0.770175,0.006681467771629158,0.843925
0.843925,0.848357,0.851558,0.859753,0.741783,0.007141152305474318,0.835109
0.835109,0.843925,0.848357,0.851558,0.740478,0.006076460722875147,0.837324
0.837324,0.835109,0.843925,0.848357,0.729567,0.006488179013917501,0.828189
0.828189,0.837324,0.835109,0.843925,0.721843,0.003897108244151915,0.833986
0.833986,0.828189,0.837324,0.835109,0.712176,0.011058619232675359,0.812377
0.812377,0.833986,0.828189,0.837324,0.723709,0.011106019163796945,0.81221
0.81221,0.812377,0.833986,0.828189,0.716957,0.010476425165577969,0.814972
0.814972,0.81221,0.812377,0.833986,0.727746,0.01387955430059948,0.84083
0.84083,0.814972,0.81221,0.812377,0.716,0.013005954235783363,0.819205
0.819205,0.84083,0.814972,0.81221,0.962138,0.011328964912998903,0.824365
0.824365,0.819205,0.84083,0.814972,0.899435,0.009636666747375008,0.833728
0.833728,0.824365,0.819205,0.84083,0.886825,0.006420580814845433,0.821254
0.821254,0.833728,0.824365,0.819205,0.871772,0.00938934099124967,0.81095
0.81095,0.821254,0.833728,0.824365,0.877553,0.009454070357961945,0.82523
0.82523,0.81095,0.821254,0.833728,0.85772,0.011742715912426772,0.839312
0.839312,0.82523,0.81095,0.821254,0.863228,0.013280978013684152,0.838174
0.838174,0.839312,0.82523,0.81095,0.863972,0.014432079831055553,0.808355
0.808355,0.838174,0.839312,0.82523,0.852621,0.015054292521845508,0.819403
0.819403,0.808355,0.838174,0.839312,0.842863,0.015795649936505486,0.802179
0.802179,0.819403,0.808355,0.838174,0.844715,0.007189671961683999,0.811906
0.811906,0.802179,0.819403,0.808355,0.831907,0.008527265578716244,0.820753
0.820753,0.811906,0.802179,0.819403,0.827886,0.007600990916757166,0.810647
0.810647,0.820753,0.811906,0.802179,0.83177,0.00835877388835375,0.800343
0.800343,0.810647,0.820753,0.811906,0.83306,0.009286559894095598,0.818781
0.818781,0.800343,0.810647,0.820753,0.840192,0.007583948680159368,0.811466
0.811466,0.818781,0.800343,0.810647,0.845155,0.008499599691551665,0.817885
0.817885,0.811466,0.818781,0.800343,0.825624,0.0032603890744247015,0.816307
0.816307,0.817885,0.811466,0.818781,0.833394,0.007399142788185547,0.801466
0.801466,0.816307,0.817885,0.811466,0.821269,0.025771130805611737,0.762512
0.762512,0.801466,0.816307,0.817885,0.831755,0.022825769010410397,0.78837
0.78837,0.762512,0.801466,0.816307,0.825078,0.017901976452800086,0.799417
0.799417,0.78837,0.762512,0.801466,0.83438,0.02590712120087088,0.825002
0.825002,0.799417,0.78837,0.762512,0.821512,0.015376505216290899,0.806307
0.806307,0.825002,0.799417,0.78837,0.826975,0.01138075294814122,0.80312
0.80312,0.806307,0.825002,0.799417,0.845382,0.009932290886294066,0.806792
0.806792,0.80312,0.806307,0.825002,0.835412,0.0027294128031418326,0.801026
0.801026,0.806792,0.80312,0.806307,0.832742,0.0032730347156657764,0.799159
0.799159,0.801026,0.806792,0.80312,0.849965,0.004043745005143237,0.807141
0.807141,0.799159,0.801026,0.806792,0.852484,0.008315856760828896,0.817612
0.817612,0.807141,0.799159,0.801026,0.850071,0.00800269415051124,0.813242
0.813242,0.817612,0.807141,0.799159,0.853637,0.004940481116918519,0.807779
0.807779,0.813242,0.817612,0.807141,0.872287,0.004816086274140218,0.807581
0.807581,0.807779,0.813242,0.817612,0.875338,0.00815965490998023,0.824987
0.824987,0.807581,0.807779,0.813242,0.878175,0.009145863122196925,0.805184
0.805184,0.824987,0.807581,0.807779,0.844153,0.011902393666820043,0.79661
0.79661,0.805184,0.824987,0.807581,0.863274,0.014962874130659646,0.827112
0.827112,0.79661,0.805184,0.824987,0.866658,0.012935768869686833,0.812711
0.812711,0.827112,0.79661,0.805184,0.843667,0.027989610529325186,0.862272
0.862272,0.812711,0.827112,0.79661,0.847234,0.02082318783431883,0.835094
0.835094,0.862272,0.812711,0.827112,0.876203,0.0202649174580931,0.83652
0.83652,0.835094,0.862272,0.812711,0.862591,0.02165357575359456,0.809251
0.809251,0.83652,0.835094,0.862272,0.847127,0.013420116278059866,0.817354
0.817354,0.809251,0.83652,0.835094,0.854851,0.014894171552992592,0.801952
0.801952,0.817354,0.809251,0.83652,0.860588,0.0062958816896419075,0.809008
0.809008,0.801952,0.817354,0.809251,0.846885,0.010880539244447929,0.827187
0.827187,0.809008,0.801952,0.817354,0.867462,0.012872289695309597,0.827233
0.827233,0.827187,0.809008,0.801952,0.852454,0.009798758437508416,0.811679
0.811679,0.827233,0.827187,0.809008,0.865595,0.009526706194516694,0.809842
0.809842,0.811679,0.827233,0.827187,0.85734,0.007877166770692879,0.818432
0.818432,0.809842,0.811679,0.827233,0.90329,0.006185768255976043,0.823242
0.823242,0.818432,0.809842,0.811679,0.857659,0.006139438648332673,0.811891
0.811891,0.823242,0.818432,0.809842,0.867553,0.009094772656127582,0.833485
0.833485,0.811891,0.823242,0.818432,0.861119,0.010468834203640628,0.834153
0.834153,0.833485,0.811891,0.823242,0.85256,0.022533401252362882,0.866551
0.866551,0.834153,0.833485,0.811891,0.849009,0.016685249253956633,0.832043
0.832043,0.866551,0.834153,0.833485,0.866809,0.023658771289242198,0.87948
0.87948,0.832043,0.866551,0.834153,0.849176,0.05202171324232499,0.955386
0.955386,0.87948,0.832043,0.866551,0.858099,0.05799568278400878,0.94493
0.94493,0.955386,0.87948,0.832043,0.846247,0.03465595653828344,0.943655
0.943655,0.94493,0.955386,0.87948,0.862424,0.008602957141785763,0.934368
0.934368,0.943655,0.94493,0.955386,0.836444,0.004984385552242124,0.937707
0.937707,0.934368,0.943655,0.94493,0.837855,0.016068157755845167,0.907372
0.907372,0.937707,0.934368,0.943655,0.806823,0.0213925423200871,0.893426
0.893426,0.907372,0.937707,0.934368,0.841634,0.019291179348777856,0.901803
0.901803,0.893426,0.907372,0.937707,0.851695,0.009458927048915792,0.915916
0.915916,0.901803,0.893426,0.907372,0.864548,0.009674139802417056,0.898252
0.898252,0.915916,0.901803,0.893426,0.85731,0.01736534373160259,0.874124
0.874124,0.898252,0.915916,0.901803,0.84954,0.018224314555012545,0.883654
0.883654,0.874124,0.898252,0.915916,0.82564,0.012581911924135743,0.900816
0.900816,0.883654,0.874124,0.898252,0.834563,0.012883700348374634,0.899466
0.899466,0.900816,0.883654,0.874124,0.819995,0.00899477560865426,0.885657
0.885657,0.899466,0.900816,0.883654,0.825154,0.013487923450258798,0.872075
0.872075,0.885657,0.899466,0.900816,0.839297,0.013616815079772108,0.870193
0.870193,0.872075,0.885657,0.899466,0.822574,0.010543870573309922,0.860011
0.860011,0.870193,0.872075,0.885657,0.794394,0.012959248547532057,0.843774
0.843774,0.860011,0.870193,0.872075,0.829919,0.010899547467672435,0.856672
0.856672,0.843774,0.860011,0.870193,0.85256,0.0074851459293308505,0.84819
0.84819,0.856672,0.843774,0.860011,0.858888,0.0073642108199076725,0.859662
0.859662,0.84819,0.856672,0.843774,0.8413,0.018593303245614534,0.818947
0.818947,0.859662,0.84819,0.856672,0.827476,0.020972772863486137,0.818098
0.818098,0.818947,0.859662,0.84819,0.821846,0.02171125945026486,0.812726
0.812726,0.818098,0.818947,0.859662,0.833242,0.008685955426245083,0.800115
0.800115,0.812726,0.818098,0.818947,0.859753,0.009430565023725607,0.798977
0.798977,0.800115,0.812726,0.818098,0.851558,0.006673192108482855,0.799159
0.799159,0.798977,0.800115,0.812726,0.848357,0.00717238786365587,0.813727
0.813727,0.799159,0.798977,0.800115,0.843925,0.01532006523865733,0.8313
0.8313,0.813727,0.799159,0.798977,0.835109,0.01502430950992591,0.800161
0.800161,0.8313,0.813727,0.799159,0.837324,0.014663054056029664,0.829555
0.829555,0.800161,0.8313,0.813727,0.828189,0.015279051246724934,0.831178
0.831178,0.829555,0.800161,0.8313,0.833986,0.014386163917113096,0.824183
0.824183,0.831178,0.829555,0.800161,0.812377,0.005629416273769377,0.818765
0.818765,0.824183,0.831178,0.829555,0.81221,0.011172039100661661,0.844608
0.844608,0.818765,0.824183,0.831178,0.814972,0.01843018568137737,0.858569
0.858569,0.844608,0.818765,0.824183,0.84083,0.021596051573919268,0.868539
0.868539,0.858569,0.844608,0.818765,0.819205,0.010763612606062187,0.848402
0.848402,0.868539,0.858569,0.844608,0.824365,0.01163239862052165,0.842044
0.842044,0.848402,0.868539,0.858569,0.833728,0.012054873896756984,0.844563
0.844563,0.842044,0.848402,0.868539,0.821254,0.00665082708516096,0.832772
0.832772,0.844563,0.842044,0.848402,0.81095,0.010122247856415518,0.822271
0.822271,0.832772,0.844563,0.842044,0.82523,0.010865623448137119,0.821345
0.821345,0.822271,0.832772,0.844563,0.839312,0.005198256847255614,0.826277
0.826277,0.821345,0.822271,0.832772,0.838174,0.002167010440685438,0.82262
0.82262,0.826277,0.821345,0.822271,0.808355,0.012425581445149297,0.798917
0.798917,0.82262,0.826277,0.821345,0.819403,0.014521650422732183,0.799964
0.799964,0.798917,0.82262,0.826277,0.802179,0.015007593686198861,0.78661
0.78661,0.799964,0.798917,0.82262,0.811906,0.006539085894325569,0.790267
0.790267,0.78661,0.799964,0.798917,0.820753,0.00801748848871648,0.780873
0.780873,0.790267,0.78661,0.799964,0.810647,0.0076851921413870015,0.772633
0.772633,0.780873,0.790267,0.78661,0.800343,0.011299696397103105,0.763847
0.763847,0.772633,0.780873,0.790267,0.818781,0.01195637616155933,0.791906
0.791906,0.763847,0.772633,0.780873,0.811466,0.012417646449040672,0.767914
0.767914,0.791906,0.763847,0.772633,0.817885,0.012403460068331968,0.773043
0.773043,0.767914,0.791906,0.763847,0.816307,0.01193729875921289,0.765607
0.765607,0.773043,0.767914,0.791906,0.801466,0.009083972712973336,0.751783
0.751783,0.765607,0.773043,0.767914,0.762512,0.01736072896655116,0.733558
0.733558,0.751783,0.765607,0.773043,0.78837,0.020545730140349303,0.718702
0.718702,0.733558,0.751783,0.765607,0.799417,0.014175662735832166,0.743149
0.743149,0.718702,0.733558,0.751783,0.825002,0.010165905665510849,0.728839
0.728839,0.743149,0.718702,0.733558,0.806307,0.01778439515418142,0.700856
0.700856,0.728839,0.743149,0.718702,0.80312,0.02000369943077383,0.705135
0.705135,0.700856,0.728839,0.743149,0.806792,0.0174032060528155,0.687001
0.687001,0.705135,0.700856,0.728839,0.801026,0.00794513970404302,0.694073
0.694073,0.687001,0.705135,0.700856,0.799159,0.012597769362738981,0.675104
0.675104,0.694073,0.687001,0.705135,0.807141,0.011558989012889466,0.702404
0.702404,0.675104,0.694073,0.687001,0.817612,0.01154037218854304,0.6938
0.6938,0.702404,0.675104,0.694073,0.813242,0.011536770269451394,0.694027
0.694027,0.6938,0.702404,0.675104,0.807779,0.010476935219014738,0.67738
0.67738,0.694027,0.6938,0.702404,0.807581,0.04956850301266664,0.786306
0.786306,0.67738,0.694027,0.6938,0.824987,0.04960638213308237,0.744969
0.744969,0.786306,0.67738,0.694027,0.805184,0.07804590083779761,0.863896
0.863896,0.744969,0.786306,0.67738,0.79661,0.06995112335052192,0.897645
0.897645,0.863896,0.744969,0.786306,0.827112,0.07178094216433702,0.894306
0.894306,0.897645,0.863896,0.744969,0.812711,0.01546407185219492,0.87942
0.87942,0.894306,0.897645,0.863896,0.862272,0.008191366201668684,0.886294
0.886294,0.87942,0.894306,0.897645,0.835094,0.006181786115935866,0.884473
0.884473,0.886294,0.87942,0.894306,0.83652,0.004438774192632303,0.890103
0.890103,0.884473,0.886294,0.87942,0.809251,0.005817695556075373,0.876309
0.876309,0.890103,0.884473,0.886294,0.817354,0.010474474036111958,0.866005
0.866005,0.876309,0.890103,0.884473,0.801952,0.026320281305485006,0.828675
0.828675,0.866005,0.876309,0.890103,0.809008,0.02061071820477252,0.852074
0.852074,0.828675,0.866005,0.876309,0.827187,0.018814149061718324,0.827309
0.827309,0.852074,0.828675,0.866005,0.827233,0.01211572417700377,0.827628
0.827628,0.827309,0.852074,0.828675,0.811679,0.015982140060597987,0.813682
0.813682,0.827628,0.827309,0.852074,0.809842,0.006844148206064636,0.827157
0.827157,0.813682,0.827628,0.827309,0.818432,0.007121660995389199,0.816853
0.816853,0.827157,0.813682,0.827628,0.823242,0.009742619954778313,0.834957
0.834957,0.816853,0.827157,0.813682,0.811891,0.009392802403963528,0.837855
0.837855,0.834957,0.816853,0.827157,0.833485,0.012778731548940868,0.847431
0.847431,0.837855,0.834957,0.816853,0.834153,0.010106382451198626,0.822908
0.822908,0.847431,0.837855,0.834957,0.866551,0.010126276689051503,0.837749
0.837749,0.822908,0.847431,0.837855,0.832043,0.014211323255297828,0.816004
0.816004,0.837749,0.822908,0.847431,0.87948,0.014635738746867837,0.848523
0.848523,0.816004,0.837749,0.822908,0.955386,0.013923981063853934,0.840708
0.840708,0.848523,0.816004,0.837749,0.94493,0.019352045565862605,0.86209
0.86209,0.840708,0.848523,0.816004,0.943655,0.010867723508163118,0.83778
0.83778,0.86209,0.840708,0.848523,0.934368,0.016242208429475987,0.871058
0.871058,0.83778,0.86209,0.840708,0.937707,0.014162870080479265,0.860405
0.860405,0.871058,0.83778,0.86209,0.907372,0.013966828630718882,0.859601
0.859601,0.860405,0.871058,0.83778,0.893426,0.017420027181375777,0.83045
0.83045,0.859601,0.860405,0.871058,0.901803,0.017058376835146737,0.869829
0.869829,0.83045,0.859601,0.860405,0.915916,0.019311050021076887,0.872743
0.872743,0.869829,0.83045,0.859601,0.898252,0.021806396897849207,0.878024
0.878024,0.872743,0.869829,0.83045,0.874124,0.019568687255831083,0.834987
0.834987,0.878024,0.872743,0.869829,0.883654,0.01934647799772689,0.856627
0.856627,0.834987,0.878024,0.872743,0.900816,0.017933693001346375,0.849358
0.849358,0.856627,0.834987,0.878024,0.899466,0.00911261837599665,0.84995
0.84995,0.849358,0.856627,0.834987,0.885657,0.010534079057194294,0.831968
0.831968,0.84995,0.849358,0.856627,0.872075,0.008961663889398834,0.850314
0.850314,0.831968,0.84995,0.849358,0.870193,0.00914548413152022,0.850496
0.850496,0.850314,0.831968,0.84995,0.860011,0.01029007746973848,0.855276
0.855276,0.850496,0.850314,0.831968,0.843774,0.009921005123804396,0.832726
0.832726,0.855276,0.850496,0.850314,0.856672,0.00976007641704479,0.848296
0.848296,0.832726,0.855276,0.850496,0.84819,0.014101591813216114,0.824456
0.824456,0.848296,0.832726,0.855276,0.859662,0.010202695832470075,0.840223
0.840223,0.824456,0.848296,0.832726,0.818947,0.015753265407524555,0.813151
0.813151,0.840223,0.824456,0.848296,0.818098,0.014205176318860323,0.843667
0.843667,0.813151,0.840223,0.824456,0.812726,0.014785190369079177,0.820966
0.820966,0.843667,0.813151,0.840223,0.800115,0.013797227909979353,0.835488
0.835488,0.820966,0.843667,0.813151,0.798977,0.012002390772254939,0.818416
0.818416,0.835488,0.820966,0.843667,0.799159,0.007519940973832059,0.825169
0.825169,0.818416,0.835488,0.820966,0.813727,0.0076980661803199265,0.82004
0.82004,0.825169,0.818416,0.835488,0.8313,0.0035593868853952505,0.825397
0.825397,0.82004,0.825169,0.818416,0.800161,0.002473359304654579,0.823561
0.823561,0.825397,0.82004,0.825169,0.829555,0.007899339819457292,0.807839
0.807839,0.823561,0.825397,0.82004,0.831178,0.010715400132515939,0.833455
0.833455,0.807839,0.823561,0.825397,0.824183,0.01117595691279216,0.829008
0.829008,0.833455,0.807839,0.823561,0.818765,0.018399060755010542,0.852666
0.852666,0.829008,0.833455,0.807839,0.844608,0.010454402816511561,0.834426
0.834426,0.852666,0.829008,0.833455,0.858569,0.01732503610385453,0.866824
0.866824,0.834426,0.852666,0.829008,0.868539,0.017271422087266838,0.829175
0.829175,0.866824,0.834426,0.852666,0.848402,0.017703609262422804,0.831436
0.831436,0.829175,0.866824,0.834426,0.842044,0.017585895036928745,0.835534
0.835534,0.831436,0.829175,0.866824,0.844563,0.014085409117234715,0.859723
0.859723,0.835534,0.831436,0.829175,0.832772,0.013059285202486214,0.834547
0.834547,0.859723,0.835534,0.831436,0.822271,0.015316596562222317,0.823363
0.823363,0.834547,0.859723,0.835534,0.821345,0.015760681235272894,0.830921
0.830921,0.823363,0.834547,0.859723,0.826277,0.007153130381161415,0.840466
0.840466,0.830921,0.823363,0.834547,0.82262,0.007436736874008182,0.82655
0.82655,0.840466,0.830921,0.823363,0.798917,0.01616944837236505,0.802467
0.802467,0.82655,0.840466,0.830921,0.799964,0.015719754631246082,0.824851
0.824851,0.802467,0.82655,0.840466,0.78661,0.016667337547328347,0.843045
0.843045,0.824851,0.802467,0.82655,0.790267,0.024049269987185942,0.858266
0.858266,0.843045,0.824851,0.802467,0.780873,0.014825938104098099,0.830526
0.830526,0.858266,0.843045,0.824851,0.772633,0.011443077339591509,0.840921
0.840921,0.830526,0.858266,0.843045,0.763847,0.015570300553721415,0.822119
0.822119,0.840921,0.830526,0.858266,0.791906,0.007691481061314965,0.830905
0.830905,0.822119,0.840921,0.830526,0.767914,0.013035173298294834,0.810252
0.810252,0.830905,0.822119,0.840921,0.773043,0.00934260117240294,0.829008
0.829008,0.810252,0.830905,0.822119,0.765607,0.00933312264196276,0.822438
0.822438,0.829008,0.810252,0.830905,0.751783,0.008828812434292569,0.828948
0.828948,0.822438,0.829008,0.810252,0.733558,0.003288137618760548,0.829084
0.829084,0.828948,0.822438,0.829008,0.718702,0.003131384518054129,0.827688
0.827688,0.829084,0.828948,0.822438,0.743149,0.0033398328675613006,0.822013
0.822013,0.827688,0.829084,0.828948,0.728839,0.004049837280671148,0.820951
0.820951,0.822013,0.827688,0.829084,0.700856,0.0032367946078260116,0.82092
0.82092,0.820951,0.822013,0.827688,0.705135,0.0045153448742316785,0.830268
0.830268,0.82092,0.820951,0.822013,0.687001,0.007002400749022468,0.834942
0.834942,0.830268,0.82092,0.820951,0.694073,0.009450234917710465,0.813834
0.813834,0.834942,0.830268,0.82092,0.675104,0.017356059928737472,0.796731
0.796731,0.813834,0.834942,0.830268,0.702404,0.016018084623322812,0.822195
0.822195,0.796731,0.813834,0.834942,0.6938,0.011537266313990446,0.82004
0.82004,0.822195,0.796731,0.813834,0.694027,0.011533855740815332,0.813621
0.813621,0.82004,0.822195,0.796731,0.67738,0.009730976736686646,0.800571
0.800571,0.813621,0.82004,0.822195,0.786306,0.015049646075570328,0.836778
0.836778,0.800571,0.813621,0.82004,0.744969,0.01822240354618238,0.837764
0.837764,0.836778,0.800571,0.813621,0.863896,0.01757686068623305,0.831194
0.831194,0.837764,0.836778,0.800571,0.897645,0.005342635398368442,0.826262
